# 声速四种方法综合可视化实验
# method=回声法
# true_speed_m_s=343.0
# estimated_speed_m_s=342.85714285714283
# theoretical_delay_s=0.01749271137026239
# measured_delay_s=0.0175
time_s,direct,echo,measured
0.017625,0.0,1.6340568367329312e-10,0.03625086038865358
0.017645833333333333,0.0,2.676759983628063e-10,0.0244753952925574
0.017666666666666667,0.0,4.360611742292936e-10,0.020398087675216094
0.0176875,0.0,7.064495041736955e-10,0.02693768364713023
0.017708333333333333,0.0,1.1381789395971433e-9,-0.012832859898099335
0.017729166666666667,0.0,1.8236256075364187e-9,-0.019194250491768546
0.01775,0.0,2.905738546185947e-9,-0.0006771491469647089
0.017770833333333333,0.0,4.604400613796768e-9,-0.06100417847426461
0.017791666666666667,0.0,7.2558014100992815e-9,0.022738478913924512
0.0178125,0.0,1.1370861981392156e-8,-0.020758973665132754
0.017833333333333333,0.0,1.772136230295761e-8,-0.0014522142891220831
0.017854166666666667,0.0,2.7466070910262678e-8,-0.00259098949265186
0.017875,0.0,4.233423198206764e-8,0.026250359716988216
0.017895833333333333,0.0,6.489071352769299e-8,0.05801017900026072
0.017916666666666668,0.0,9.891658853803821e-8,0.0016945079134490437
0.0179375,0.0,1.4995171118479205e-7,-0.0006819949415959789
0.017958333333333333,0.0,2.2606297481766165e-7,0.0035565771644468793
0.017979166666666668,0.0,3.389246579546027e-7,0.01574470704445344
0.018,0.0,5.053271244902146e-7,-0.017511066753250933
0.018020833333333333,0.0,7.492690102951217e-7,0.04042725461523597
0.018041666666666668,0.0,1.104838110839303e-6,-0.029127239178338364
0.0180625,0.0,1.620150050140038e-6,-0.010703697645398132
0.018083333333333333,0.0,2.362694370416193e-6,0.01452832498759719
0.018104166666666668,0.0,3.4265381414438862e-6,0.019440837435743912
0.018125,0.0,4.941960959517468e-6,0.0020824748987966555
0.018145833333333333,0.0,7.088245748140496e-6,0.058549770703601685
0.018166666666666668,0.0,1.0110530364304103e-5,-0.02058615384952905
0.0181875,0.0,1.4341838428212695e-5,-0.0010794682167228297
0.018208333333333333,0.0,2.0231655867156802e-5,0.03576584561153975
0.018229166666666664,0.0,2.838270274739739e-5,-0.00016028815775208518
0.01825,0.0,3.959786625535218e-5,0.001516891375592094
0.018270833333333333,0.0,5.493960542504901e-5,0.0022436301978286588
0.018291666666666664,0.0,7.580450279187218e-5,-0.06156840099212485
0.0183125,0.0,0.00010401600917096213,0.008076621361495371
0.018333333333333333,0.0,0.00014193878600657895,-0.004080630973600748
0.018354166666666664,0.0,0.00019261836929293968,0.043915632051241285
0.018375,0.0,0.00025995012652210465,0.006955149489307183
0.018395833333333333,0.0,0.0003488816121070044,-0.019793256295717977
0.018416666666666665,0.0,0.00046565239789522837,-0.007412223985978521
0.0184375,0.0,0.0006180752069303098,0.04877588543121018
0.018458333333333334,0.0,0.0008158616476308633,0.04943817333429512
0.018479166666666665,0.0,0.0010709949653227892,-0.0008306098890467194
0.0185,0.0,0.0013981509313950135,-0.02265124462538772
0.018520833333333334,0.0,0.001815166214161972,-0.05005427351717722
0.018541666666666665,0.0,0.0023435512665421535,0.02380021100288231
0.0185625,0.0,0.003009041887324122,0.03339036861408066
0.018583333333333334,0.0,0.003842180152994073,-0.010645646645604998
0.018604166666666665,0.0,0.004878911396584297,0.003533651076561962
0.018625,0.0,0.00616117939076036,-0.011616399371612171
0.018645833333333334,0.0,0.0077374969854874815,0.017049365697075564
0.018666666666666665,0.0,0.009663464322712426,0.07875404759295948
0.0186875,0.0,0.012002201627758826,-0.021193597685611056
0.018708333333333334,0.0,0.01482465874618401,0.021548395475352748
0.018729166666666665,0.0,0.018209759399237063,0.07961571164655612
0.01875,0.0,0.022244334962647962,-0.016831795326984113
0.018770833333333334,0.0,0.027022800858174184,0.0011917720139754048
0.018791666666666665,0.0,0.032646528824674885,0.015717129280379195
0.0188125,0.0,0.03922287083229023,0.02769808353232319
0.018833333333333334,0.0,0.04686379560231858,0.05886243922079807
0.018854166666666665,0.0,0.05568410689977281,0.08353637326545203
0.018875,0.0,0.06579922416137846,0.10956419482763903
0.018895833333333334,0.0,0.07732252064110255,0.08628411545955059
0.018916666666666665,0.0,0.090362231942858,0.09458193209065771
0.0189375,0.0,0.10501796819612878,0.08953760181898682
0.018958333333333334,0.0,0.12137688561484525,0.10981039722717308
0.018979166666666665,0.0,0.13950959692917025,0.10436450414154086
0.019,0.0,0.15946592413940566,0.15260473462603644
0.019020833333333334,0.0,0.18127061996744775,0.21156248755946166
0.019041666666666665,0.0,0.20491920489086077,0.1818911295451081
0.0190625,0.0,0.23037408328222803,0.27980698436940715
0.019083333333333334,0.0,0.2575611134983756,0.2822736570109204
0.019104166666666665,0.0,0.2863668114328086,0.28334558064232973
0.019125,0.0,0.3166363639293903,0.2853538624172403
0.019145833333333334,0.0,0.3481726167328345,0.3047037647190575
0.019166666666666665,0.0,0.3807361808974116,0.3965857052340726
0.0191875,0.0,0.4140467718382067,0.3812883961891976
0.019208333333333334,0.0,0.4477858570638369,0.4249516134590167
0.019229166666666665,0.0,0.48160064319518125,0.521181188893237
0.01925,0.0,0.515109381800464,0.5052024748208245
0.019270833333333334,0.0,0.547907918989792,0.5315124594111387
0.019291666666666665,0.0,0.5795773581244819,0.5851709218503439
0.0193125,0.0,0.6096926511809959,0.660252985785161
0.019333333333333334,0.0,0.6378318851474449,0.659066554658232
0.019354166666666665,0.0,0.6635859881388677,0.6894108675087603
0.019375,0.0,0.6865685482680434,0.7258769177723755
0.019395833333333334,0.0,0.7064254188561746,0.6756582150134179
0.019416666666666665,0.0,0.7228437778921017,0.7667192550366115
0.0194375,0.0,0.7355603186292596,0.7815156955005682
0.01945833333333333,0.0,0.7443682719422996,0.6920937899907088
0.019479166666666665,0.0,0.749122998826164,0.7474822159903861
0.0195,0.0,0.7497459416843417,0.7515674776881786
0.01952083333333333,0.0,0.7462267835668899,0.7590977469115876
0.019541666666666666,0.0,0.738623732422259,0.709198887510229
0.0195625,0.0,0.7270619194187344,0.7091748601996419
0.01958333333333333,0.0,0.7117299729237786,0.7174010243044087
0.019604166666666666,0.0,0.6928748992227901,0.7050818368987328
0.019625,0.0,0.6707954641157655,0.7228868529360097
0.01964583333333333,0.0,0.645834323139368,0.6415692750307174
0.019666666666666666,0.0,0.6183691898726339,0.5931853979976784
0.0196875,0.0,0.5888033598431479,0.6119263279571701
0.01970833333333333,0.0,0.5575559209880391,0.6059138158799744
0.019729166666666666,0.0,0.5250519802917353,0.4877862504854351
0.01975,0.0,0.4917132207708264,0.4498100855556071
0.01977083333333333,0.0,0.4579490747865729,0.3788953441905837
0.019791666666666666,0.0,0.42414876073507274,0.48805478178980705
0.0198125,0.0,0.3906743829581345,0.3594395629110608
0.01983333333333333,0.0,0.3578552419966189,0.39652916905482827
0.019854166666666666,0.0,0.3259834469531012,0.35383291883212326
0.019875,0.0,0.2953108665644356,0.29156464596720855
0.01989583333333333,0.0,0.26604740321255615,0.22810166342241328
0.019916666666666666,0.0,0.23836052677759978,0.20470416106180914
0.0199375,0.0,0.21237596476078668,0.2013618477515294
0.01995833333333333,0.0,0.18817941275738087,0.18961614416074238
0.019979166666666666,0.0,0.16581910588013843,0.1324025067320384
0.02,0.0,0.1453090773233036,0.2273635734205363
0.02002083333333333,0.0,0.1266329246272229,0.15030166523833743
0.020041666666666666,0.0,0.10974790664165315,0.08784208934798407
0.0200625,0.0,0.09458920364290753,0.12553488272756538
0.02008333333333333,0.0,0.08107418825007223,0.05383340631650504
0.020104166666666666,0.0,0.0691065742865715,0.11890856618583528
0.020125,0.0,0.058580333083929,0.07144127587683356
0.02014583333333333,0.0,0.04938329051195929,0.05605709326740321
0.020166666666666666,0.0,0.041400341952275446,0.03000218665589273
0.0201875,0.0,0.03451624539439842,0.08947080989836714
0.02020833333333333,0.0,0.028617973923772036,-0.02656390370935631
0.020229166666666666,0.0,0.02359662741803157,0.03455473884691678
0.02025,0.0,0.019348918834183177,-0.010797423421167705
0.02027083333333333,0.0,0.0157782628376957,-0.029638012125576207
0.020291666666666666,0.0,0.012795503674022978,-0.00942795054351882
0.0203125,0.0,0.010319325257317673,-0.05910071856639561
0.02033333333333333,0.0,0.008276389722058356,0.02673388007940624
0.020354166666666666,0.0,0.006601251513693297,-0.014115196700080579
0.020375,0.0,0.0052360929012828595,-0.007212846786602912
0.020395833333333332,0.0,0.004130324017254423,-0.00848243866605937
0.020416666666666666,0.0,0.003240086599190175,0.0002099825880608479
0.0204375,0.0,0.0025276959298933255,0.014094946584953525
0.020458333333333332,0.0,0.0019610504040481463,0.00775843003397085
0.020479166666666666,0.0,0.0015130329969049775,-0.016498616263219027
0.0205,0.0,0.0011609239170056519,-0.0024098367886185757
0.020520833333333332,0.0,0.0008858390752286549,0.03777311869094569
0.020541666666666666,0.0,0.0006722048235502497,0.026804487536282097
0.0205625,0.0,0.0005072757848437786,0.010284678011286857
0.020583333333333332,0.0,0.000380699542034542,-0.010738502964681583
0.020604166666666666,0.0,0.0002841294778644332,0.004547015716521694
0.020625,0.0,0.00021088512531943323,-0.041437358387716755
0.020645833333333332,0.0,0.0001556579544143851,0.021105773714853716
0.020666666666666667,0.0,0.00011425952271471563,0.049217905290413935
0.0206875,0.0,8.340828821750689e-5,0.06554068084393377
0.020708333333333332,0.0,6.055105675039473e-5,-0.009605777152465007
0.020729166666666667,0.0,4.3714947541291945e-5,0.007642802938776694
0.020749999999999998,0.0,3.1385851251094135e-5,0.00630428426631638
0.020770833333333332,0.0,2.2409572858465168e-5,0.0008389451498333829
0.020791666666666667,0.0,1.591215355522891e-5,-0.027587424241143632
0.020812499999999998,0.0,1.1236215490671186e-5,-0.02384263434376244
0.020833333333333332,0.0,7.890542693390366e-6,0.011140816706183079
0.020854166666666667,0.0,5.5104796687973565e-6,0.0057891576566285645
0.020874999999999998,0.0,3.827080969636253e-6,0.02320897819615853
0.020895833333333332,0.0,2.6432705237266387e-6,0.05969625571435874
0.020916666666666667,0.0,1.8155628649642765e-6,0.037659055873968714
